call_type_a,call_type_b,call_type_c,ORIGIN_CALL,ORIGIN_STAND,MISSING_DATA,lon_1st,lat_1st,delta_lon,delta_lat,lon_last,lat_last
0,1,0,1,1,1,-8.654787,41.173416,-0.04808699999999888,0.014309999999994716,-8.702874,41.187726
1,0,0,1,1,1,-8.581806,41.180418,-0.007073999999999359,-0.014679000000000997,-8.58888,41.165739
0,1,0,1,1,1,-8.628192,41.157279,0.018864000000000658,-0.009711000000002912,-8.609328,41.147568
1,0,0,1,1,1,-8.644995,41.162454,0.031031999999999726,-0.015632999999994013,-8.613963,41.146821
0,0,1,1,1,1,-8.655705,41.153535,0.018170999999998827,0.008388000000003615,-8.637534,41.161923
0,1,0,1,1,1,-8.611155,41.14944,0.026801999999999992,0.013733999999999469,-8.584353,41.163174
0,0,1,1,1,1,-8.611443,41.166261,-0.008802000000001087,0.01833299999999838,-8.620245,41.184594
0,1,0,1,1,1,-8.619948,41.147964,-0.039959999999998885,0.027954000000001145,-8.659908,41.175918
1,0,0,1,1,1,-8.676252,41.150628,0.062099999999999156,0.027657000000004928,-8.614152,41.178285
1,0,0,1,1,1,-8.669691,41.155218,0.01391399999999976,0.0262170000000026,-8.655777,41.181435
0,0,1,1,1,1,-8.604198,41.161095,-0.028052999999999884,-0.025542000000001508,-8.632251,41.135553
1,0,0,1,1,1,-8.614314,41.142177,0.01858499999999985,0.004293000000004099,-8.595729,41.14647
1,0,0,1,1,1,-8.590131,41.166261,0.004472999999999061,-0.017414999999999736,-8.585658,41.148846
1,0,0,1,1,1,-8.620956,41.150034,-0.04147200000000062,0.03138300000000527,-8.662428,41.181417
0,0,1,1,1,1,-8.609967,41.140872,-0.03980700000000148,0.013490999999994813,-8.649774,41.154363
0,0,1,1,1,1,-8.604693,41.159277,0.06157799999999902,0.004760999999994908,-8.543115,41.164038
1,0,0,1,1,1,-8.611884,41.148765,0.026073000000000235,0.00018900000000598993,-8.585811,41.148954
1,0,0,1,1,1,-8.57106,41.159916,-0.03354299999999988,0.02015999999999707,-8.604603,41.180076
0,1,0,1,1,1,-8.628201,41.157711,0.017379000000000033,-0.011969999999998038,-8.610822,41.145741
0,0,1,1,1,1,-8.621631,41.14755,-0.03259800000000013,0.03336299999999426,-8.654229,41.180913
0,1,0,1,1,1,-8.612586,41.145939,0.01018799999999942,-0.00040500000000065484,-8.602398,41.145534
0,0,1,1,1,1,-8.614116,41.142708,-0.002025000000001498,-0.005696999999997843,-8.616141,41.137011
0,1,0,1,1,1,-8.621145,41.161023,0.03807000000000116,0.01817100000000238,-8.583075,41.179194
0,1,0,1,1,1,-8.611002,41.145408,-0.05544000000000082,0.0021689999999949805,-8.666442,41.147577
0,1,0,1,1,1,-8.628723,41.16096,-0.0015119999999999578,0.0002519999999961442,-8.630235,41.161212
0,0,1,1,1,1,-8.639469,41.160033,0.0,0.0,-8.639469,41.160033
0,0,1,1,1,1,-8.610282,41.143257,-0.011573999999999529,0.03075300000000425,-8.621856,41.17401
0,1,0,1,1,1,-8.604801,41.161122,-0.010296000000000305,-0.020232000000000028,-8.615097,41.14089
0,1,0,1,1,1,-8.579835,41.159583,0.0,0.0,-8.579835,41.159583
0,1,0,1,1,1,-8.58564,41.148558,-0.03515400000000035,0.0009179999999986421,-8.620794,41.149476
0,1,0,1,1,1,-8.612532,41.145975,0.0048960000000004555,0.0031230000000022073,-8.607636,41.149098
0,1,0,1,1,1,-8.630694,41.154921,-0.021150000000000446,-0.0015660000000039531,-8.651844,41.153355
0,0,1,1,1,1,-8.613837,41.141196,0.009152999999999523,0.011583000000001675,-8.604684,41.152779
0,0,1,1,1,1,-8.602371,41.153022,-0.0005400000000008731,0.0018359999999972842,-8.602911,41.154858
0,0,1,1,1,1,-8.612946,41.140413,-0.020321999999998397,0.0181350000000009,-8.633268,41.158548
0,0,1,1,1,1,-8.614008,41.14638,-0.07157699999999956,0.036810000000002674,-8.685585,41.18319
1,0,0,1,1,1,-8.612928,41.183163,0.012339000000000766,-0.0002520000000032496,-8.600589,41.182911
0,0,1,1,1,1,-8.613603,41.146812,-0.09093600000000102,0.042678000000002214,-8.704539,41.18949
0,1,0,1,1,1,-8.582328,41.180715,-0.02038499999999921,-0.02073599999999942,-8.602713,41.159979
0,1,0,1,1,1,-8.649459,41.154111,0.04249800000000015,0.023679000000001338,-8.606961,41.17779
0,1,0,1,1,1,-8.585667,41.148477,-0.10163699999999842,0.02919599999999889,-8.687304,41.177673
0,0,1,1,1,1,-8.612055,41.149593,0.0,0.0,-8.612055,41.149593
1,0,0,1,1,1,-8.60742,41.145408,0.0216359999999991,0.003581999999994423,-8.585784,41.14899
0,1,0,1,1,1,-8.639874,41.159835,0.05425199999999997,-0.010871999999999105,-8.585622,41.148963
1,0,0,1,1,1,-8.623224,41.149395,0.009711000000001135,-0.0021509999999977936,-8.613513,41.147244
0,0,1,1,1,1,-8.662527,41.164128,0.029691000000001466,-0.013230000000000075,-8.632836,41.150898
0,1,0,1,1,1,-8.585667,41.14863,-0.030185999999998714,0.006047999999999831,-8.615853,41.154678
1,0,0,1,1,1,-8.594307,41.156271,-0.007811999999999486,0.008280000000006282,-8.602119,41.164551
0,0,1,1,1,1,-8.625573,41.148666,-0.015515999999999863,-0.023769000000001483,-8.641089,41.124897
0,0,1,1,1,1,-8.666433,41.17563,0.028349999999999653,0.015948000000001628,-8.638083,41.191578
0,0,1,1,1,1,-8.598258,41.148315,0.01726199999999878,0.004140000000006694,-8.580996,41.152455
0,0,1,1,1,1,-8.68338,41.159178,0.035180999999999685,0.005760000000002208,-8.648199,41.164938
1,0,0,1,1,1,-8.592777,41.162886,-0.016631999999999536,0.0059219999999982065,-8.609409,41.168808
0,1,0,1,1,1,-8.600301,41.182767,0.020609999999999573,0.005994000000001165,-8.579691,41.188761
0,1,0,1,1,1,-8.619858,41.148,0.022977000000000913,0.01970999999999634,-8.596881,41.16771
0,0,1,1,1,1,-8.623008,41.163192,0.012095999999999663,-0.0004770000000036134,-8.610912,41.162715
1,0,0,1,1,1,-8.609103,41.175567,-0.0031050000000014677,-0.0061019999999984975,-8.612208,41.169465
1,0,0,1,1,1,-8.622126,41.147604,0.018810000000000215,-0.004941000000002305,-8.603316,41.142663
0,0,1,1,1,1,-8.654733,41.173587,0.0015570000000000306,-0.004688999999999055,-8.653176,41.168898
0,1,0,1,1,1,-8.630451,41.155002,0.018629999999999924,-0.008991000000001748,-8.611821,41.146011
0,0,1,1,1,1,-8.606169,41.119065,-0.06410699999999991,0.11858399999999847,-8.670276,41.237649
0,0,1,1,1,1,-8.585577,41.148567,-0.014264999999999972,0.026792999999997846,-8.599842,41.17536
0,0,1,1,1,1,-8.62137,41.143392,-0.04837500000000006,0.09290700000000385,-8.669745,41.236299
0,1,0,1,1,1,-8.585631,41.148558,-0.021618000000000137,0.008981999999996049,-8.607249,41.15754
1,0,0,1,1,1,-8.642025,41.156487,0.04021200000000036,0.02520900000000381,-8.601813,41.181696
0,0,1,1,1,1,-8.599986,41.182668,-0.00990900000000039,-0.02233799999999775,-8.609895,41.16033
0,1,0,1,1,1,-8.611128,41.145399,-0.007559999999999789,0.02629800000000415,-8.618688,41.171697
0,1,0,1,1,1,-8.609643,41.151339,0.004761000000000237,0.006605999999997891,-8.604882,41.157945
0,0,1,1,1,1,-8.58105,41.180607,-0.07016400000000012,0.0010979999999989332,-8.651214,41.181705
0,1,0,1,1,1,-8.627616,41.157675,0.03017700000000012,0.0033570000000011646,-8.597439,41.161032
1,0,0,1,1,1,-8.574687,41.14269,-8.999999998593466e-06,1.7999999997186933e-05,-8.574696,41.142708
0,1,0,1,1,1,-8.60652,41.144643,0.006479999999999819,-0.04554000000000258,-8.60004,41.099103
0,1,0,1,1,1,-8.63991,41.159772,-0.009864000000000317,0.015282000000006235,-8.649774,41.175054
0,1,0,1,1,1,-8.649954,41.154399,-0.035775000000001,0.01174500000000478,-8.685729,41.166144
0,1,0,1,1,1,-8.628588,41.160717,0.02960100000000132,-0.010880999999997698,-8.598987,41.149836
0,1,0,1,1,1,-8.613981,41.141232,-0.02751299999999901,0.01907099999999673,-8.641494,41.160303
1,0,0,1,1,1,-8.649315,41.171877,-0.01394100000000087,-0.0019260000000045352,-8.663256,41.169951
0,1,0,1,1,1,-8.619876,41.147991,0.010593000000000075,0.009261000000002184,-8.609283,41.157252
0,1,0,1,1,1,-8.61552,41.140692,-0.06697800000000065,0.017261999999995226,-8.682498,41.157954
0,1,0,1,1,1,-8.612163,41.172777,0.026442000000001187,-0.02400300000000044,-8.585721,41.148774
0,1,0,1,1,1,-8.585685,41.148576,-0.03269700000000064,0.027540000000001896,-8.618382,41.176116
0,1,0,1,1,1,-8.611191,41.149224,-0.025460999999999956,0.00074700000000405,-8.636652,41.149971
1,0,0,1,1,1,-8.685882,41.166225,0.03844799999999893,-0.013841999999996801,-8.647434,41.152383
1,0,0,1,1,1,-8.610084,41.15295,0.027495000000000047,0.02105099999999993,-8.582589,41.174001
1,0,0,1,1,1,-8.648766,41.148522,0.04549500000000073,0.0007560000000026434,-8.603271,41.149278
1,0,0,1,1,1,-8.592588,41.150556,0.008828999999998643,-0.004698000000004754,-8.583759,41.145858
0,1,0,1,1,1,-8.580204,41.159421,-0.024533999999999168,0.0010709999999960473,-8.604738,41.160492
0,0,1,1,1,1,-8.614404,41.147253,0.0040410000000008495,-0.003987000000002183,-8.610363,41.143266
1,0,0,1,1,1,-8.594838,41.1606,-0.04037399999999991,-0.0197819999999993,-8.635212,41.140818
1,0,0,1,1,1,-8.596935,41.183433,-0.0171449999999993,-0.03356099999999884,-8.61408,41.149872
0,0,1,1,1,1,-8.61102,41.145597,-0.009099000000000856,0.002088000000000534,-8.620119,41.147685
0,0,1,1,1,1,-8.613279,41.146875,-0.010809000000000069,0.014265000000001749,-8.624088,41.16114
1,0,0,1,1,1,-8.613108,41.173263,0.006894000000000844,-0.02881800000000112,-8.606214,41.144445
0,0,1,1,1,1,-8.61408,41.146452,-0.006084000000001311,0.05234400000000505,-8.620164,41.198796
0,1,0,1,1,1,-8.615529,41.140656,0.03755699999999962,0.004058999999998036,-8.577972,41.144715
0,0,1,1,1,1,-8.627175,41.173992,0.01574999999999882,-0.02677500000000066,-8.611425,41.147217
0,1,0,1,1,1,-8.606619,41.144571,-0.024822000000000344,0.00800999999999874,-8.631441,41.152581
0,1,0,1,1,1,-8.606394,41.144526,-0.023913000000000295,0.013365000000000293,-8.630307,41.157891
0,1,0,1,1,1,-8.600166,41.182686,0.04565700000000028,-0.007964999999998668,-8.554509,41.174721
0,0,1,1,1,1,-8.602443,41.155695,-0.04532400000000081,-0.07952399999999926,-8.647767,41.076171
0,1,0,1,1,1,-8.638218,41.16168,-0.007469999999999644,0.018936000000003617,-8.645688,41.180616
0,1,0,1,1,1,-8.620866,41.161014,-0.009837000000000984,-0.008496000000000947,-8.630703,41.152518
0,0,1,1,1,1,-8.606421,41.144634,-0.020493000000000094,0.007433999999996388,-8.626914,41.152068
0,1,0,1,1,1,-8.60652,41.144643,-0.026586,0.00803699999999452,-8.633106,41.15268
0,1,0,1,1,1,-8.612595,41.146011,-0.06478199999999923,0.006470999999997673,-8.677377,41.152482
0,1,0,1,1,1,-8.654769,41.173479,-0.0273690000000002,-0.012807000000002233,-8.682138,41.160672
0,0,1,1,1,1,-8.606637,41.14476,-0.03648600000000002,0.003996000000000777,-8.643123,41.148756
0,0,1,1,1,1,-8.648928,41.174433,0.02302199999999921,-0.0191250000000025,-8.625906,41.155308
0,0,1,1,1,1,-8.684361,41.160546,0.057033000000000555,-0.006650999999997964,-8.627328,41.153895
1,0,0,1,1,1,-8.648055,41.161671,-0.0015300000000006975,0.005382000000004439,-8.649585,41.167053
0,0,1,1,1,1,-8.626743,41.164641,-4.500000000007276e-05,0.003869999999999152,-8.626788,41.168511
1,0,0,1,1,1,-8.576865,41.144229,-0.0360990000000001,-0.003807000000001892,-8.612964,41.140422
1,0,0,1,1,1,-8.605377,41.183181,-0.0010619999999992302,-0.01707299999999634,-8.606439,41.166108
0,0,1,1,1,1,-8.614134,41.146299,-0.014894999999999214,0.010080000000002087,-8.629029,41.156379
0,1,0,1,1,1,-8.628633,41.161005,-0.017225999999999075,-0.00661500000000359,-8.645859,41.15439
1,0,0,1,1,1,-8.595684,41.163372,0.009845999999999577,-0.014417999999999154,-8.585838,41.148954
1,0,0,1,1,1,-8.617671,41.142339,0.017604000000000397,0.007272000000000389,-8.600067,41.149611
0,0,1,1,1,1,-8.609391,41.139009,0.0011609999999997456,0.0037170000000017467,-8.60823,41.142726
0,1,0,1,1,1,-8.617698,41.146011,-0.06461099999999931,0.011780999999999153,-8.682309,41.157792
0,1,0,1,1,1,-8.58564,41.148603,-0.07307100000000055,0.01415699999999731,-8.658711,41.16276
0,0,1,1,1,1,-8.616834,41.162355,0.06994800000000012,-0.017936999999996317,-8.546886,41.144418
0,0,1,1,1,1,-8.649513,41.180931,-0.0015299999999989211,-0.0004500000000007276,-8.651043,41.180481
0,1,0,1,1,1,-8.617626,41.146218,0.01067399999999985,-0.0018539999999944712,-8.606952,41.144364
1,0,0,1,1,1,-8.606412,41.147865,0.02070900000000009,0.0009090000000000487,-8.585703,41.148774
0,0,1,1,1,1,-8.566758,41.167026,-0.10367100000000029,0.07042500000000018,-8.670429,41.237451
0,0,1,1,1,1,-8.622585,41.152788,0.015543000000000973,-0.006624000000002184,-8.607042,41.146164
1,0,0,1,1,1,-8.590446,41.148171,-0.01715399999999967,0.002043000000000461,-8.6076,41.150214
0,1,0,1,1,1,-8.630631,41.154939,0.017702999999999136,-0.006633000000000777,-8.612928,41.148306
0,1,0,1,1,1,-8.649441,41.154255,-0.00481500000000068,0.02664000000000044,-8.654256,41.180895
0,0,1,1,1,1,-8.600454,41.161005,0.002114999999999867,0.01661399999999702,-8.598339,41.177619
0,0,1,1,1,1,-8.608716,41.141043,0.0005849999999991695,0.016415999999999542,-8.608131,41.157459
1,0,0,1,1,1,-8.593902,41.157819,0.0003239999999991028,0.0003419999999962897,-8.593578,41.158161
0,1,0,1,1,1,-8.599248,41.149134,0.043523999999999674,-0.01338299999999748,-8.555724,41.135751
0,1,0,1,1,1,-8.585658,41.148504,-0.09616499999999917,0.031427999999998235,-8.681823,41.179932
1,0,0,1,1,1,-8.643798,41.154525,-0.026297999999998822,0.08274600000000021,-8.670096,41.237271
1,0,0,1,1,1,-8.62299,41.152788,0.01764900000000047,0.0006119999999967263,-8.605341,41.1534
0,1,0,1,1,1,-8.649558,41.167386,0.028737000000001345,-0.01996199999999959,-8.620821,41.147424
0,1,0,1,1,1,-8.60481,41.161167,-0.02627999999999986,-0.0005939999999995393,-8.63109,41.160573
1,0,0,1,1,1,-8.620101,41.146848,0.09305999999999948,0.036675000000002456,-8.527041,41.183523
0,1,0,1,1,1,-8.613225,41.166711,-0.03555899999999923,0.0034559999999999036,-8.648784,41.170167
0,0,1,1,1,1,-8.659152,41.153346,0.08341200000000093,0.009684000000000026,-8.57574,41.16303
0,1,0,1,1,1,-8.608689,41.14782,-0.004239000000000104,0.009305999999995151,-8.612928,41.157126
0,1,0,1,1,1,-8.619858,41.148072,-0.04346099999999886,0.0336330000000018,-8.663319,41.181705
0,1,0,1,1,1,-8.611191,41.14944,0.04706999999999972,-0.015858000000001482,-8.564121,41.133582
0,1,0,1,1,1,-8.628921,41.161005,0.021618000000000137,-0.0009720000000044138,-8.607303,41.160033
0,1,0,1,1,1,-8.60706,41.150286,-0.028340999999999283,-0.009702000000004318,-8.635401,41.140584
0,0,1,1,1,1,-8.59815,41.161914,0.011250000000000426,0.006173999999994351,-8.5869,41.168088
0,1,0,1,1,1,-8.611101,41.149512,-0.00265500000000074,0.00269999999999726,-8.613756,41.152212
0,1,0,1,1,1,-8.627751,41.175387,-0.009864000000000317,-0.01726200000000233,-8.637615,41.158125
0,0,1,1,1,1,-8.614656,41.146614,0.04528799999999933,0.05801400000000001,-8.569368,41.204628
0,0,1,1,1,1,-8.618184,41.148252,-0.0150030000000001,0.011664000000003227,-8.633187,41.159916
0,0,1,1,1,1,-8.679861,41.154867,0.02558700000000158,0.026054999999999495,-8.654274,41.180922
1,0,0,1,1,1,-8.609301,41.168799,0.001836000000000837,0.0013319999999978904,-8.607465,41.170131
0,1,0,1,1,1,-8.65467,41.173605,-0.009171000000000262,0.0035009999999999764,-8.663841,41.177106
0,0,1,1,1,1,-8.647047,41.143905,0.04503600000000141,0.035775000000001,-8.602011,41.17968
0,1,0,1,1,1,-8.606439,41.144616,-0.021582000000000434,0.013328999999998814,-8.628021,41.157945
0,1,0,1,1,1,-8.604018,41.161014,-0.023939999999999628,-0.002403000000001043,-8.627958,41.158611
0,0,1,1,1,1,-8.626644,41.177214,0.008910000000000196,-0.03064499999999981,-8.617734,41.146569
0,0,1,1,1,1,-8.630235,41.15745,-0.022814999999999586,0.004581000000001723,-8.65305,41.162031
0,1,0,1,1,1,-8.606088,41.153571,-0.07535700000000034,0.019089000000001022,-8.681445,41.17266
0,1,0,1,1,1,-8.608725,41.147739,0.049706999999999724,0.04267799999999511,-8.559018,41.190417
0,1,0,1,1,1,-8.585739,41.148468,-0.00851399999999991,0.021104999999998597,-8.594253,41.169573
0,1,0,1,1,1,-8.602866,41.179635,0.038907000000000025,-0.03867299999999574,-8.563959,41.140962
0,1,0,1,1,1,-8.613252,41.154417,0.016451999999999245,-0.011169000000002427,-8.5968,41.143248
0,1,0,1,1,1,-8.568378,41.151636,-0.020952000000001192,0.005462999999998885,-8.58933,41.157099
1,0,0,1,1,1,-8.597466,41.148936,-0.015390000000000015,0.026766000000002066,-8.612856,41.175702
0,1,0,1,1,1,-8.614026,41.14125,0.013473000000001178,0.005616000000003396,-8.600553,41.146866
0,1,0,1,1,1,-8.609634,41.160429,0.001440000000000552,-0.012239999999998474,-8.608194,41.148189
1,0,0,1,1,1,-8.662788,41.171238,0.03259800000000013,0.01742399999999833,-8.63019,41.188662
0,1,0,1,1,1,-8.62821,41.157468,0.006876000000000104,0.07541099999999545,-8.621334,41.232879
0,0,1,1,1,1,-8.615556,41.140647,-0.009081000000000117,-0.0026370000000000005,-8.624637,41.13801
0,1,0,1,1,1,-8.613252,41.154426,-0.011277000000001536,-0.0031949999999980605,-8.624529,41.151231
0,1,0,1,1,1,-8.630784,41.154786,-0.013481999999999772,0.02385900000000163,-8.644266,41.178645
0,1,0,1,1,1,-8.609355,41.151204,-0.026009999999999422,-0.01062000000000296,-8.635365,41.140584
0,1,0,1,1,1,-8.649576,41.154273,0.03633299999999906,-0.006507000000006258,-8.613243,41.147766
0,0,1,1,1,1,-8.672886,41.165172,0.001404000000000849,-0.0002519999999961442,-8.671482,41.16492
0,1,0,1,1,1,-8.674074,41.153913,0.008144999999998959,0.005570999999996218,-8.665929,41.159484
0,0,1,1,1,1,-8.621676,41.143779,0.010557000000000372,0.003077999999995029,-8.611119,41.146857
1,0,0,1,1,1,-8.59662,41.168448,-0.03156300000000023,-0.00667800000000085,-8.628183,41.16177
0,1,0,1,1,1,-8.649423,41.154372,0.01637999999999984,0.008279999999999177,-8.633043,41.162652
0,1,0,1,1,1,-8.600139,41.182695,-0.008225999999998734,0.0019709999999975025,-8.608365,41.184666
0,1,0,1,1,1,-8.585712,41.148576,-0.10442700000000116,0.04644900000000263,-8.690139,41.195025
1,0,0,1,1,1,-8.615286,41.142546,0.007991999999999777,0.003122999999995102,-8.607294,41.145669
0,0,1,1,1,1,-8.649837,41.162265,0.0393119999999989,0.006939000000002693,-8.610525,41.169204
0,1,0,1,1,1,-8.609607,41.151276,-0.008162999999999698,-0.0041220000000024015,-8.61777,41.147154
1,0,0,1,1,1,-8.620056,41.146785,0.021905999999999537,-0.0012869999999978177,-8.59815,41.145498
0,1,0,1,1,1,-8.674146,41.153877,-0.01224000000000025,0.012402000000001578,-8.686386,41.166279
1,0,0,1,1,1,-8.647821,41.165037,-0.022311000000000192,0.07197299999999984,-8.670132,41.23701
0,1,0,1,1,1,-8.61327,41.15439,-0.011663999999999675,0.00269999999999726,-8.624934,41.15709
0,1,0,1,1,1,-8.628345,41.157522,0.0426599999999997,-0.009117000000003372,-8.585685,41.148405
0,0,1,1,1,1,-8.612739,41.148261,-0.019368000000000052,0.01012500000000216,-8.632107,41.158386
0,1,0,1,1,1,-8.612118,41.154498,0.0002250000000003638,0.0,-8.611893,41.154498
1,0,0,1,1,1,-8.58771,41.177736,-0.013571999999999917,0.00400499999999937,-8.601282,41.181741
0,0,1,1,1,1,-8.654076,41.180652,0.012987000000000748,-0.019215000000002647,-8.641089,41.161437
1,0,0,1,1,1,-8.595009,41.166837,0.0043199999999998795,0.0021149999999963143,-8.590689,41.168952
0,1,0,1,1,1,-8.612496,41.146092,0.0009090000000000487,-0.030708000000004176,-8.611587,41.115384
0,1,0,1,1,1,-8.608914,41.147793,-0.002124000000000237,0.016343999999996583,-8.611038,41.164137
1,0,0,1,1,1,-8.60418,41.180319,-0.0010890000000003397,-0.03625199999999751,-8.605269,41.144067
0,1,0,1,1,1,-8.59923,41.149161,0.004445999999999728,0.010016999999997722,-8.594784,41.159178
1,0,0,1,1,1,-8.621694,41.174784,0.007578000000000529,0.003356999999994059,-8.614116,41.178141
0,0,1,1,1,1,-8.612163,41.172777,0.0,0.0,-8.612163,41.172777
0,1,0,1,1,1,-8.612604,41.146065,-0.024669000000001162,0.022886999999997215,-8.637273,41.168952
0,1,0,1,1,1,-8.613972,41.141232,-0.05302799999999941,0.09482399999999558,-8.667,41.236056
0,0,1,1,1,1,-8.605818,41.144355,-0.0041039999999998855,0.003429000000004123,-8.609922,41.147784
1,0,0,1,1,1,-8.58951,41.179995,-0.02409299999999881,-0.03249900000000139,-8.613603,41.147496
0,1,0,1,1,1,-8.600058,41.182695,-0.040733999999998716,-0.021672000000002356,-8.640792,41.161023
0,1,0,1,1,1,-8.632359,41.164443,0.005751000000000062,-0.010709999999996,-8.626608,41.153733
1,0,0,1,1,1,-8.600895,41.15034,-0.010143000000001123,0.014175000000001603,-8.611038,41.164515
0,0,1,1,1,1,-8.622738,41.169699,0.003959999999999297,-0.014580000000002258,-8.618778,41.155119
0,1,0,1,1,1,-8.591256,41.162688,-0.00530100000000111,0.014516999999997893,-8.596557,41.177205
0,1,0,1,1,1,-8.632287,41.164434,-0.029457000000000733,0.0007379999999983511,-8.661744,41.165172
0,1,0,1,1,1,-8.639982,41.159691,-0.032436000000000575,-0.004059000000005142,-8.672418,41.155632
1,0,0,1,1,1,-8.617932,41.147217,0.0336780000000001,0.02741400000000027,-8.584254,41.174631
0,1,0,1,1,1,-8.649594,41.154174,0.02011500000000055,0.015885000000004368,-8.629479,41.170059
1,0,0,1,1,1,-8.66574,41.151465,9.000000000369823e-06,-5.3999999998666226e-05,-8.665731,41.151411
0,1,0,1,1,1,-8.61984,41.148009,0.05538600000000038,0.027845999999996707,-8.564454,41.175855
0,1,0,1,1,1,-8.649414,41.154345,0.01996199999999959,0.006686999999999443,-8.629452,41.161032
0,0,1,1,1,1,-8.623008,41.183892,-0.04250699999999874,0.059849999999997294,-8.665515,41.243742
0,1,0,1,1,1,-8.663742,41.177178,0.030032999999999532,-0.009881999999997504,-8.633709,41.167296
0,1,0,1,1,1,-8.600184,41.182731,0.010341000000000378,-0.0030329999999949564,-8.589843,41.179698
0,1,0,1,1,1,-8.641404,41.161221,0.029897999999999314,-0.015083999999994546,-8.611506,41.146137
0,1,0,1,1,1,-8.628165,41.157423,-0.038340000000001595,-0.0005220000000036862,-8.666505,41.156901
0,0,1,1,1,1,-8.649459,41.174874,0.0615780000000008,0.002825999999998885,-8.587881,41.1777
0,0,1,1,1,1,-8.605863,41.153625,0.007649999999999935,-0.011609999999997456,-8.598213,41.142015
1,0,0,1,1,1,-8.629056,41.156487,0.015273000000000536,-0.015254999999996244,-8.613783,41.141232
0,1,0,1,1,1,-8.654715,41.173569,-0.01579500000000067,-0.008594999999999686,-8.67051,41.164974
0,1,0,1,1,1,-8.585667,41.148819,-0.03896099999999869,0.009143999999999153,-8.624628,41.157963
0,1,0,1,1,1,-8.689365,41.168097,0.059508000000001005,-0.015462000000006526,-8.629857,41.152635
1,0,0,1,1,1,-8.594388,41.186538,-0.00666900000000048,0.002600999999998521,-8.601057,41.189139
0,1,0,1,1,1,-8.604216,41.16096,0.018791999999999476,0.0012959999999964111,-8.585424,41.162256
1,0,0,1,1,1,-8.643681,41.179356,0.0038700000000009283,-0.03661199999999809,-8.639811,41.142744
0,1,0,1,1,1,-8.609589,41.160456,0.001754999999999285,-0.006660000000003663,-8.607834,41.153796
0,0,1,1,1,1,-8.649351,41.154318,0.038133000000000195,-0.008028000000003033,-8.611218,41.14629
0,1,0,1,1,1,-8.606448,41.144553,-0.01608300000000007,0.012321000000000026,-8.622531,41.156874
1,0,0,1,1,1,-8.609877,41.154912,0.017774999999998542,0.012464999999998838,-8.592102,41.167377
0,1,0,1,1,1,-8.617473,41.14593,-0.004184999999999661,0.0016290000000012128,-8.621658,41.147559
0,0,1,1,1,1,-8.610318,41.18418,0.0792900000000003,-0.03386700000000076,-8.531028,41.150313
0,0,1,1,1,1,-8.627985,41.157603,-0.021392999999999773,0.00866699999999554,-8.649378,41.16627
0,1,0,1,1,1,-8.585739,41.14854,-0.02704499999999932,0.014436000000003446,-8.612784,41.162976
0,0,1,1,1,1,-8.614125,41.146254,0.011609999999999232,0.009576000000002693,-8.602515,41.15583
0,1,0,1,1,1,-8.628291,41.157477,0.01724400000000159,-0.0003239999999991028,-8.611047,41.157153
0,1,0,1,1,1,-8.608932,41.147649,0.004868999999999346,0.001880999999997357,-8.604063,41.14953
1,0,0,1,1,1,-8.617644,41.146047,-0.04943699999999929,0.013301999999995928,-8.667081,41.159349
0,1,0,1,1,1,-8.619858,41.147892,-0.03561299999999967,0.012996000000001118,-8.655471,41.160888
1,0,0,1,1,1,-8.601255,41.181777,0.03278700000000079,-0.022607999999998185,-8.568468,41.159169
0,0,1,1,1,1,-8.637012,41.164551,0.03463200000000022,0.00676799999999389,-8.60238,41.171319
0,0,1,1,1,1,-8.608626,41.147865,0.0011789999999987089,0.001421999999998036,-8.607447,41.149287
0,1,0,1,1,1,-8.60652,41.144634,0.005957999999999686,-0.059940000000004545,-8.600562,41.084694
0,1,0,1,1,1,-8.606475,41.144688,-0.05449500000000107,-0.015606000000005338,-8.66097,41.129082
1,0,0,1,1,1,-8.586693,41.169969,-0.02045700000000039,0.002519999999996969,-8.60715,41.172489
0,0,1,1,1,1,-8.625015,41.157234,-0.002304000000000528,0.0004139999999992483,-8.627319,41.157648
0,0,1,1,1,1,-8.63478,41.147775,0.029231999999998592,0.02185199999999554,-8.605548,41.169627
0,1,0,1,1,1,-8.613945,41.141187,0.0009359999999993818,0.008738999999998498,-8.613009,41.149926
0,1,0,1,1,1,-8.613927,41.141214,0.007101000000000468,0.0058229999999994675,-8.606826,41.147037
1,0,0,1,1,1,-8.593074,41.147424,-0.0147150000000007,0.0004950000000008004,-8.607789,41.147919
0,1,0,1,1,1,-8.605656,41.153598,-0.030402000000000484,0.0055440000000004375,-8.636058,41.159142
0,0,1,1,1,1,-8.610255,41.150232,-0.05132699999999879,0.09766799999999876,-8.661582,41.2479
1,0,0,1,1,1,-8.657838,41.148081,0.027017999999999986,0.008892000000003009,-8.63082,41.156973
0,1,0,1,1,1,-8.606565,41.144679,-0.00914400000000093,0.0026190000000028135,-8.615709,41.147298
0,1,0,1,1,1,-8.620929,41.160933,0.04915800000000026,0.053820000000001755,-8.571771,41.214753
0,0,1,1,1,1,-8.608068,41.147271,-0.043416000000000565,0.024884999999997603,-8.651484,41.172156
1,0,0,1,1,1,-8.574723,41.142645,-0.03601800000000033,0.00297899999999629,-8.610741,41.145624
