call_type_a,call_type_b,call_type_c,ORIGIN_CALL,ORIGIN_STAND,MISSING_DATA,lon_1st,lat_1st,delta_lon,delta_lat,lon_last,lat_last
0,1,0,1,1,1,-8.6094,41.177394,-0.019088999999999245,-0.006354000000001747,-8.628489,41.17104
0,1,0,1,1,1,-8.61093,41.145651,-0.01980000000000004,0.009180000000000632,-8.63073,41.154831
0,0,1,1,1,1,-8.610813,41.151411,0.0001619999999995514,0.00010799999999733245,-8.610651,41.151519
0,0,1,1,1,1,-8.621532,41.147514,0.0,0.0,-8.621532,41.147514
0,0,1,1,1,1,-8.612667,41.148243,-0.017882999999999427,-0.0018000000000029104,-8.63055,41.146443
0,1,0,1,1,1,-8.627139,41.166972,-0.08233200000000096,0.03011399999999753,-8.709471,41.197086
0,1,0,1,1,1,-8.628786,41.161059,0.030338999999999672,0.018620999999996002,-8.598447,41.17968
0,1,0,1,1,1,-8.600067,41.182695,-0.024075000000001623,-0.0011520000000047048,-8.624142,41.181543
0,1,0,1,1,1,-8.615538,41.140665,-0.03446999999999889,0.013203000000004295,-8.650008,41.153868
0,0,1,1,1,1,-8.585919,41.148558,-0.05561099999999897,0.0078029999999955635,-8.64153,41.156361
0,1,0,1,1,1,-8.58564,41.148621,-0.0015390000000010673,0.08319600000000094,-8.587179,41.231817
1,0,0,1,1,1,-8.646408,41.161689,8.999999999836916e-05,-0.00015300000000451064,-8.646318,41.161536
0,1,0,1,1,1,-8.628201,41.157504,-0.0712079999999986,0.04058099999999598,-8.699409,41.198085
0,0,1,1,1,1,-8.609517,41.147676,-0.031013999999998987,0.055341000000005636,-8.640531,41.203017
0,0,1,1,1,1,-8.617122,41.136903,-0.0028889999999996974,-0.007352999999994836,-8.620011,41.12955
0,1,0,1,1,1,-8.589258,41.169672,-0.031779000000000224,-0.00854100000000102,-8.621037,41.161131
0,1,0,1,1,1,-8.610894,41.145669,-0.015093000000000245,0.01167300000000182,-8.625987,41.157342
0,1,0,1,1,1,-8.61975,41.148027,0.030797999999998993,0.023057999999998913,-8.588952,41.171085
0,0,1,1,1,1,-8.61228,41.148009,0.001538999999999291,0.12012299999999954,-8.610741,41.268132
0,0,1,1,1,1,-8.598609,41.189103,-0.049482000000001136,-0.02463300000000146,-8.648091,41.16447
0,1,0,1,1,1,-8.61759,41.146101,-0.010179000000000826,0.02912399999999593,-8.627769,41.175225
0,0,1,1,1,1,-8.600058,41.182677,0.015228000000000463,-0.004950000000000898,-8.58483,41.177727
0,0,1,1,1,1,-8.61012,41.155956,-0.04220100000000038,0.0219239999999985,-8.652321,41.17788
0,1,0,1,1,1,-8.613981,41.141241,0.01008900000000068,0.005885999999996727,-8.603892,41.147127
1,0,0,1,1,1,-8.688735,41.173821,0.04130999999999929,0.0019530000000003156,-8.647425,41.175774
1,0,0,1,1,1,-8.639523,41.172318,-0.030581999999999,0.06475500000000523,-8.670105,41.237073
1,0,0,1,1,1,-8.605485,41.153022,-0.04685399999999973,-0.025596000000000174,-8.652339,41.127426
0,0,1,1,1,1,-8.569008,41.182902,-0.014355000000000118,-0.0023039999999951988,-8.583363,41.180598
0,1,0,1,1,1,-8.610849,41.145615,0.012743999999999645,-0.008487000000002354,-8.598105,41.137128
0,1,0,1,1,1,-8.60013,41.182713,-0.020609999999999573,-0.03361499999999751,-8.62074,41.149098
0,0,1,1,1,1,-8.615853,41.147541,0.003860999999998782,0.01117800000000102,-8.611992,41.158719
0,0,1,1,1,1,-8.627985,41.157594,-0.06334199999999868,0.022490999999995154,-8.691327,41.180085
0,0,1,1,1,1,-8.644716,41.154471,0.03302100000000152,-0.011088000000000875,-8.611695,41.143383
0,1,0,1,1,1,-8.613306,41.154489,0.034685999999998884,0.0030509999999992488,-8.57862,41.15754
0,1,0,1,1,1,-8.619723,41.147919,0.012474000000000984,-0.000846000000002789,-8.607249,41.147073
0,1,0,1,1,1,-8.599284,41.149197,0.0010350000000016735,0.0229140000000001,-8.598249,41.172111
0,0,1,1,1,1,-8.611101,41.149485,0.005228999999999928,0.02443500000000398,-8.605872,41.17392
0,0,1,1,1,1,-8.609571,41.146578,0.0,0.0,-8.609571,41.146578
1,0,0,1,1,1,-8.620875,41.167548,0.00988199999999928,-0.016901999999994644,-8.610993,41.150646
0,0,1,1,1,1,-8.625825,41.150187,0.00013500000000021828,-0.0004950000000008004,-8.62569,41.149692
0,0,1,1,1,1,-8.66151,41.163399,-0.0010890000000003397,0.00014399999999881175,-8.662599,41.163543
0,1,0,1,1,1,-8.582436,41.180688,-0.028755000000000308,-0.034470000000005996,-8.611191,41.146218
1,0,0,1,1,1,-8.608797,41.15358,-0.023139000000000465,0.0323190000000011,-8.631936,41.185899
1,0,0,1,1,1,-8.622333,41.145723,-0.041544000000000025,0.016074000000003252,-8.663877,41.161797
0,1,0,1,1,1,-8.604243,41.160987,-0.018278999999999712,0.0031590000000036866,-8.622522,41.164146
1,0,0,1,1,1,-8.619948,41.146749,0.09099900000000005,-0.004733999999999128,-8.528949,41.142015
0,1,0,1,1,1,-8.617617,41.146146,-0.009774000000000171,0.00962099999999566,-8.627391,41.155767
0,0,1,1,1,1,-8.64054,41.164731,0.0314009999999989,0.01080899999999474,-8.609139,41.17554
0,0,1,1,1,1,-8.600067,41.182704,-0.02030400000000121,-0.035505000000000564,-8.620371,41.147199
0,0,1,1,1,1,-8.585613,41.148522,-0.025712999999999653,0.012095999999999663,-8.611326,41.160618
0,1,0,1,1,1,-8.603379,41.151069,0.001044000000000267,-8.999999998593466e-06,-8.602335,41.15106
0,1,0,1,1,1,-8.600103,41.182704,0.00011700000000125499,4.500000000007276e-05,-8.599986,41.182749
1,0,0,1,1,1,-8.574723,41.14269,-0.03502799999999873,-0.0018269999999986908,-8.609751,41.140863
0,1,0,1,1,1,-8.639829,41.159817,0.01845000000000141,-0.007964999999998668,-8.621379,41.151852
0,1,0,1,1,1,-8.604612,41.161455,-0.0006390000000013885,-8.099999999444663e-05,-8.605251,41.161374
0,1,0,1,1,1,-8.610678,41.145183,-0.012140999999999735,0.0015389999999939619,-8.622819,41.146722
0,1,0,1,1,1,-8.611137,41.149503,0.014084999999999681,0.0028079999999945926,-8.597052,41.152311
0,0,1,1,1,1,-8.6148,41.146668,-0.0056699999999985096,0.018045000000000755,-8.62047,41.164713
0,1,0,1,1,1,-8.611119,41.149422,-0.010259999999998826,0.02776500000000226,-8.621379,41.177187
0,0,1,1,1,1,-8.629542,41.179356,-0.0004859999999986542,-0.020483999999996172,-8.630028,41.158872
0,0,1,1,1,1,-8.63028,41.157765,0.08277300000000132,0.006776999999999589,-8.547507,41.164542
1,0,0,1,1,1,-8.657937,41.154732,0.04198500000000038,-0.014220000000001676,-8.615952,41.140512
0,0,1,1,1,1,-8.652627,41.169348,-0.043973999999998625,0.026901000000002284,-8.696601,41.196249
0,0,1,1,1,1,-8.641413,41.16654,0.029925000000000423,-0.00537299999999874,-8.611488,41.161167
0,0,1,1,1,1,-8.61012,41.146263,0.03067200000000092,0.010017000000004828,-8.579448,41.15628
0,1,0,1,1,1,-8.615502,41.140836,0.013014000000000081,0.011096999999999468,-8.602488,41.151933
0,1,0,1,1,1,-8.609517,41.151258,0.020061000000000107,0.01202400000000381,-8.589456,41.163282
0,1,0,1,1,1,-8.611803,41.172372,0.0006210000000006488,-0.024273000000000877,-8.611182,41.148099
0,1,0,1,1,1,-8.649369,41.154282,0.01961099999999938,0.0017909999999972115,-8.629758,41.156073
0,1,0,1,1,1,-8.613234,41.16681,0.015228000000000463,-0.0008369999999970901,-8.598006,41.165973
0,1,0,1,1,1,-8.627769,41.175369,-0.026495999999999853,0.005507999999998958,-8.654265,41.180877
1,0,0,1,1,1,-8.582859,41.18112,-0.0069480000000012865,-0.07924500000000023,-8.589807,41.101875
0,1,0,1,1,1,-8.612685,41.145957,0.020844000000000307,0.017001000000000488,-8.591841,41.162958
0,0,1,1,1,1,-8.613612,41.147649,0.01497599999999899,0.0012600000000020373,-8.598636,41.148909
0,1,0,1,1,1,-8.621028,41.160933,0.003096000000001098,-0.013617000000003543,-8.617932,41.147316
0,1,0,1,1,1,-8.591382,41.162733,0.00696600000000025,0.0003419999999962897,-8.584416,41.163075
0,0,1,1,1,1,-8.602011,41.179653,-0.03437100000000015,0.00969299999999862,-8.636382,41.189346
0,0,1,1,1,1,-8.615934,41.147964,0.023849999999999483,0.02561399999999736,-8.592084,41.173578
0,1,0,1,1,1,-8.628858,41.161023,0.025271999999999295,0.022680000000001144,-8.603586,41.183703
0,1,0,1,1,1,-8.591301,41.162742,-0.026046000000000902,-0.01767600000000158,-8.617347,41.145066
1,0,0,1,1,1,-8.626329,41.156685,-0.004274999999999807,-0.0019800000000032014,-8.630604,41.154705
1,0,0,1,1,1,-8.643528,41.178663,0.020016000000000034,-0.02024099999999862,-8.623512,41.158422
0,1,0,1,1,1,-8.630451,41.154903,-0.028844999999998677,0.011970000000005143,-8.659296,41.166873
0,0,1,1,1,1,-8.619696,41.191884,0.03590099999999907,-0.028629000000002236,-8.583795,41.163255
0,1,0,1,1,1,-8.649594,41.167278,0.02773800000000115,0.0021959999999978663,-8.621856,41.169474
0,1,0,1,1,1,-8.614053,41.141088,-0.004580999999999946,0.019898999999995226,-8.618634,41.160987
0,1,0,1,1,1,-8.615529,41.140674,-0.03771899999999917,0.012869999999999493,-8.653248,41.153544
0,1,0,1,1,1,-8.606547,41.14458,-0.0027719999999984424,0.010305000000002451,-8.609319,41.154885
0,1,0,1,1,1,-8.610624,41.145192,0.0,0.0,-8.610624,41.145192
0,1,0,1,1,1,-8.604216,41.161932,0.058814999999999173,0.049562999999999136,-8.545401,41.211495
0,1,0,1,1,1,-8.599392,41.149242,-0.06536700000000017,-0.02811600000000425,-8.664759,41.121126
0,1,0,1,1,1,-8.654688,41.173587,-0.005625000000000213,-0.01808099999999513,-8.660313,41.155506
0,0,1,1,1,1,-8.602479,41.155731,0.010368000000001487,0.00726299999999469,-8.592111,41.162994
1,0,0,1,1,1,-8.632917,41.15934,0.024273000000000877,-0.011690999999999008,-8.608644,41.147649
0,1,0,1,1,1,-8.585622,41.148612,-0.03459599999999874,0.0011519999999975994,-8.620218,41.149764
0,1,0,1,1,1,-8.626842,41.151528,-0.044774999999999565,-0.00111599999999612,-8.671617,41.150412
0,0,1,1,1,1,-8.6688,41.177511,0.061433999999998434,-0.028908000000001266,-8.607366,41.148603
0,1,0,1,1,1,-8.612136,41.172759,-5.400000000044258e-05,-0.004229999999999734,-8.61219,41.168529
0,1,0,1,1,1,-8.674137,41.153841,0.06758100000000056,-0.0026099999999971146,-8.606556,41.151231
0,1,0,1,1,1,-8.649567,41.167287,0.019502999999998494,-0.008748000000004197,-8.630064,41.158539
0,0,1,1,1,1,-8.649621,41.167332,-0.0004950000000008004,-0.0008820000000042683,-8.650116,41.16645
1,0,0,1,1,1,-8.606097,41.162229,0.0009899999999998244,-0.008703000000004124,-8.605107,41.153526
0,1,0,1,1,1,-8.656821,41.161482,0.07453800000000044,-0.0010259999999959746,-8.582283,41.160456
0,0,1,1,1,1,-8.616015,41.137029,0.006642000000001147,0.002808000000001698,-8.609373,41.139837
0,0,1,1,1,1,-8.622117,41.144031,0.01077299999999859,0.0008010000000027162,-8.611344,41.144832
0,1,0,1,1,1,-8.60886,41.147415,-0.00036899999999917554,0.013220999999994376,-8.609229,41.160636
0,1,0,1,1,1,-8.584353,41.163156,-0.01420199999999916,0.016100999999999033,-8.598555,41.179257
0,0,1,1,1,1,-8.635491,41.130099,-0.001538999999999291,0.07691400000000215,-8.63703,41.207013
0,1,0,1,1,1,-8.599248,41.14917,-0.03379500000000135,0.013518000000004804,-8.633043,41.162688
0,0,1,1,1,1,-8.606808,41.150061,0.05129999999999946,0.009225000000000705,-8.555508,41.159286
0,0,1,1,1,1,-8.608482,41.147622,-0.00666000000000011,-0.005597999999999104,-8.615142,41.142024
0,0,1,1,1,1,-8.610192,41.14323,-0.06755400000000122,0.008369999999999322,-8.677746,41.1516
0,1,0,1,1,1,-8.61759,41.146155,0.005193000000000225,0.0374219999999994,-8.612397,41.183577
0,1,0,1,1,1,-8.606484,41.144769,-0.0030330000000002855,0.015597000000006744,-8.609517,41.160366
0,1,0,1,1,1,-8.613243,41.154354,-0.04517099999999985,0.01462500000000233,-8.658414,41.168979
0,0,1,1,1,1,-8.592408,41.181219,-0.07346699999999906,0.013545000000000584,-8.665875,41.194764
0,0,1,1,1,1,-8.612775,41.140386,0.02459699999999998,0.02842199999999906,-8.588178,41.168808
0,0,1,1,1,1,-8.617968,41.147217,-0.003114000000000061,0.013823999999999614,-8.621082,41.161041
0,1,0,1,1,1,-8.585739,41.14872,-0.013536000000000215,0.007650000000005264,-8.599275,41.15637
0,1,0,1,1,1,-8.607015,41.150241,0.01469699999999996,0.0014309999999966294,-8.592318,41.151672
1,0,0,1,1,1,-8.645859,41.164614,0.009710999999999359,-0.00612000000000279,-8.636148,41.158494
0,0,1,1,1,1,-8.607348,41.150394,-0.0263340000000003,0.046016999999999086,-8.633682,41.196411
1,0,0,1,1,1,-8.619336,41.156127,-0.0006659999999989452,-0.009323999999999444,-8.620002,41.146803
0,0,1,1,1,1,-8.632152,41.153544,0.04578300000000013,0.021321000000000367,-8.586369,41.174865
0,0,1,1,1,1,-8.57349,41.146929,-0.03745800000000088,0.0038339999999976726,-8.610948,41.150763
0,1,0,1,1,1,-8.628714,41.169816,0.02941200000000066,-0.014354999999994789,-8.599302,41.155461
0,1,0,1,1,1,-8.585649,41.148621,-0.022968000000000544,0.002349000000002377,-8.608617,41.15097
1,0,0,1,1,1,-8.606349,41.164686,-0.005444999999999922,-0.021852000000002647,-8.611794,41.142834
0,0,1,1,1,1,-8.603892,41.147064,0.018017999999999645,0.0015929999999997335,-8.585874,41.148657
0,1,0,1,1,1,-8.610921,41.145804,-0.02972700000000117,0.015408000000000754,-8.640648,41.161212
1,0,0,1,1,1,-8.67897,41.158323,0.059282999999998864,0.013022999999996898,-8.619687,41.171346
0,1,0,1,1,1,-8.639883,41.159808,0.011384999999998868,-0.0071459999999987645,-8.628498,41.152662
0,0,1,1,1,1,-8.613711,41.145912,-0.03317399999999893,0.021554999999999325,-8.646885,41.167467
0,1,0,1,1,1,-8.585775,41.148441,0.02860199999999935,-0.007272000000000389,-8.557173,41.141169
1,0,0,1,1,1,-8.592975,41.169915,0.036845999999998824,0.012968999999998232,-8.556129,41.182884
0,0,1,1,1,1,-8.609742,41.151258,0.00824400000000125,0.015885000000004368,-8.601498,41.167143
1,0,0,1,1,1,-8.579304,41.16609,-0.040436999999998946,-0.01788299999999765,-8.619741,41.148207
0,1,0,1,1,1,-8.600067,41.182704,0.008450999999999098,-0.019206000000004053,-8.591616,41.163498
0,0,1,1,1,1,-8.614728,41.146614,-0.013761000000000578,0.010142999999999347,-8.628489,41.156757
0,1,0,1,1,1,-8.609643,41.151348,-0.02927700000000044,-0.14263199999999898,-8.63892,41.008716
0,1,0,1,1,1,-8.586144,41.148369,-0.024047999999998737,-0.009648000000005652,-8.610192,41.138721
0,0,1,1,1,1,-8.666622,41.157144,0.05722199999999944,0.02509200000000078,-8.6094,41.182236
0,1,0,1,1,1,-8.610939,41.145669,-0.04866299999999946,0.004373999999998546,-8.659602,41.150043
1,0,0,1,1,1,-8.621163,41.15187,-0.024678000000001532,0.0061199999999956844,-8.645841,41.15799
0,1,0,1,1,1,-8.615529,41.140674,0.006318000000000268,0.006444000000001893,-8.609211,41.147118
0,1,0,1,1,1,-8.627211,41.151915,0.01149300000000153,-0.0007380000000054565,-8.615718,41.151177
0,0,1,1,1,1,-8.543115,41.222385,-0.026540999999999926,-0.060750000000005855,-8.569656,41.161635
1,0,0,1,1,1,-8.614467,41.147118,0.028934999999998823,0.001791000000004317,-8.585532,41.148909
0,1,0,1,1,1,-8.600094,41.18274,-0.070136999999999,0.054818999999994844,-8.670231,41.237559
0,0,1,1,1,1,-8.606421,41.144553,-0.004734000000000904,0.019413000000000125,-8.611155,41.163966
1,0,0,1,1,1,-8.680509,41.15565,0.060768000000001265,-0.013383000000004586,-8.619741,41.142267
1,0,0,1,1,1,-8.604135,41.154732,0.0029069999999986607,0.027062999999998283,-8.601228,41.181795
0,0,1,1,1,1,-8.683533,41.159376,0.028908000000001266,0.010539000000001408,-8.654625,41.169915
0,1,0,1,1,1,-8.611164,41.149386,0.0074070000000006075,0.005535000000001844,-8.603757,41.154921
0,1,0,1,1,1,-8.606448,41.144616,-0.01888199999999962,0.01279800000000364,-8.62533,41.157414
0,1,0,1,1,1,-8.62839,41.157306,-0.053919000000000494,0.02484900000000323,-8.682309,41.182155
0,1,0,1,1,1,-8.613972,41.14125,-0.024974999999999525,0.018252000000003932,-8.638947,41.159502
1,0,0,1,1,1,-8.584047,41.176773,-0.04148999999999958,-0.0295019999999937,-8.625537,41.147271
0,1,0,1,1,1,-8.622999,41.150907,0.027774000000000854,-0.0006029999999981328,-8.595225,41.150304
0,1,0,1,1,1,-8.610714,41.14566,-0.014958000000000027,0.00400499999999937,-8.625672,41.149665
0,0,1,1,1,1,-8.59797,41.148558,-0.06562800000000024,0.024408000000001095,-8.663598,41.172966
0,0,1,1,1,1,-8.625681,41.149845,0.012681000000000608,0.0250559999999993,-8.613,41.174901
1,0,0,1,1,1,-8.620992,41.149944,-0.03326400000000085,0.03124800000000505,-8.654256,41.181192
0,0,1,1,1,1,-8.588871,41.180742,-0.01178100000000093,-0.016640999999999906,-8.600652,41.164101
0,0,1,1,1,1,-8.617887,41.151483,-0.02959200000000095,0.008523000000003833,-8.647479,41.160006
0,1,0,1,1,1,-8.610804,41.145516,-0.009377999999999886,0.0019980000000003884,-8.620182,41.147514
1,0,0,1,1,1,-8.619327,41.156595,0.004428000000000765,-0.005040000000001044,-8.614899,41.151555
1,0,0,1,1,1,-8.636418,41.160582,-0.026522999999999186,0.006174000000001456,-8.662941,41.166756
0,1,0,1,1,1,-8.606916,41.150313,-0.0426959999999994,0.016758000000002937,-8.649612,41.167071
0,0,1,1,1,1,-8.613513,41.146515,-0.05861699999999992,0.0024930000000011887,-8.67213,41.149008
0,0,1,1,1,1,-8.656812,41.161455,-0.000926999999999012,-0.00045899999999932106,-8.657739,41.160996
0,0,1,1,1,1,-8.585658,41.148621,-0.004239000000000104,0.001142999999999006,-8.589897,41.149764
1,0,0,1,1,1,-8.62236,41.147244,0.019709999999999894,-0.003249000000003832,-8.60265,41.143995
0,0,1,1,1,1,-8.613027,41.148252,0.006543000000000632,-0.0034830000000027894,-8.606484,41.144769
0,1,0,1,1,1,-8.591121,41.162607,-0.009999000000000535,-0.014526000000003592,-8.60112,41.148081
0,0,1,1,1,1,-8.64351,41.06448,-0.001260000000000261,-0.0015479999999996608,-8.64477,41.062932
0,1,0,1,1,1,-8.656839,41.161455,0.03914999999999935,-0.014480999999996413,-8.617689,41.146974
0,0,1,1,1,1,-8.606448,41.14476,-0.003608999999999085,0.0032850000000053114,-8.610057,41.148045
1,0,0,1,1,1,-8.64063,41.159952,0.02860199999999935,-0.013751999999996656,-8.612028,41.1462
0,0,1,1,1,1,-8.606619,41.150079,-0.04040099999999924,0.019773000000000707,-8.64702,41.169852
0,0,1,1,1,1,-8.602902,41.179644,0.01718100000000078,-0.030888000000004467,-8.585721,41.148756
0,1,0,1,1,1,-8.619849,41.148135,-0.02616300000000038,-0.003906000000000631,-8.646012,41.144229
0,1,0,1,1,1,-8.585775,41.14899,-0.046322999999999226,0.0154980000000009,-8.632098,41.164488
0,1,0,1,1,1,-8.621154,41.16141,0.00046800000000146724,-0.01059299999999297,-8.620686,41.150817
0,1,0,1,1,1,-8.610957,41.145768,-0.0027359999999987394,-0.012446999999994546,-8.613693,41.133321
1,0,0,1,1,1,-8.599437,41.154597,0.0040410000000008495,0.012023999999996704,-8.595396,41.166621
1,0,0,1,1,1,-8.648037,41.161743,0.028520999999999574,-0.013283999999998741,-8.619516,41.148459
1,0,0,1,1,1,-8.588772,41.16537,-0.04161599999999943,-0.006911999999999807,-8.630388,41.158458
0,1,0,1,1,1,-8.60868,41.147874,0.0,0.0,-8.60868,41.147874
1,0,0,1,1,1,-8.578638,41.15277,0.04499099999999956,-0.009602999999998474,-8.533647,41.143167
0,1,0,1,1,1,-8.613225,41.154435,0.02135700000000007,-0.03951899999999853,-8.591868,41.114916
0,1,0,1,1,1,-8.612253,41.172795,0.0015750000000007702,-0.02132999999999896,-8.610678,41.151465
0,1,0,1,1,1,-8.606502,41.14458,-0.001961999999998909,0.017937000000003422,-8.608464,41.162517
0,1,0,1,1,1,-8.663841,41.177124,0.03373200000000054,-0.01857599999999593,-8.630109,41.158548
0,0,1,1,1,1,-8.610057,41.147766,-3.600000000147929e-05,7.200000000295859e-05,-8.610093,41.147838
0,1,0,1,1,1,-8.608635,41.147802,-0.009071999999999747,-0.0006029999999981328,-8.617707,41.147199
0,0,1,1,1,1,-8.610138,41.147739,0.011357999999999535,0.044190000000000396,-8.59878,41.191929
0,1,0,1,1,1,-8.610759,41.14566,-0.02011500000000055,0.0090720000000033,-8.630874,41.154732
0,1,0,1,1,1,-8.584353,41.16312,-0.01223099999999988,-0.005003999999999564,-8.596584,41.158116
0,1,0,1,1,1,-8.639901,41.159772,0.030843000000000842,-0.01699199999999479,-8.609058,41.14278
0,1,0,1,1,1,-8.611065,41.149395,-0.012807000000000457,-0.0011879999999990787,-8.623872,41.148207
0,1,0,1,1,1,-8.609562,41.151276,-0.009710999999999359,0.004427999999997212,-8.619273,41.155704
0,0,1,1,1,1,-8.600661,41.161437,-0.02798999999999907,-0.010179000000000826,-8.628651,41.151258
0,1,0,1,1,1,-8.61975,41.148018,-0.05464800000000025,0.007632000000000971,-8.674398,41.15565
1,0,0,1,1,1,-8.593758,41.157909,0.026945999999998804,0.012078000000002476,-8.566812,41.169987
0,0,1,1,1,1,-8.61012,41.140827,-0.004635000000000389,-0.017001000000000488,-8.614755,41.123826
0,1,0,1,1,1,-8.599248,41.149125,-0.048042000000000584,0.0035370000000014556,-8.64729,41.152662
0,0,1,1,1,1,-8.617581,41.145984,0.013553999999999178,0.0005129999999979873,-8.604027,41.146497
1,0,0,1,1,1,-8.65521,41.154453,0.064782000000001,0.019989000000002477,-8.590428,41.174442
1,0,0,1,1,1,-8.640846,41.15997,-0.036279000000000394,-0.008109000000004585,-8.677125,41.151861
0,1,0,1,1,1,-8.606475,41.144679,-0.01361699999999999,0.0030240000000034684,-8.620092,41.147703
0,1,0,1,1,1,-8.599293,41.149179,0.02567699999999995,0.00847800000000376,-8.573616,41.157657
1,0,0,1,1,1,-8.667216,41.1615,0.0602999999999998,-0.011213999999995394,-8.606916,41.150286
1,0,0,1,1,1,-8.634006,41.147793,-0.03270600000000101,0.001989000000001795,-8.666712,41.149782
0,1,0,1,1,1,-8.613225,41.16681,-0.007911000000000001,0.010629000000001554,-8.621136,41.177439
1,0,0,1,1,1,-8.649054,41.149971,0.0001889999999988845,0.004958999999999492,-8.648865,41.15493
0,0,1,1,1,1,-8.610552,41.149134,-0.0008549999999996061,0.03284100000000478,-8.611407,41.181975
0,1,0,1,1,1,-8.630577,41.154894,0.00372600000000034,0.01413000000000153,-8.626851,41.169024
0,0,1,1,1,1,-8.637723,41.15952,-0.00043199999999998795,0.019368000000000052,-8.638155,41.178888
0,1,0,1,1,1,-8.591256,41.162715,0.02676600000000029,-0.011141999999999541,-8.56449,41.151573
0,1,0,1,1,1,-8.609724,41.16033,0.014948999999999657,-0.007560000000005118,-8.594775,41.15277
1,0,0,1,1,1,-8.614773,41.1651,-0.00990900000000039,-0.00397800000000359,-8.624682,41.161122
0,0,1,1,1,1,-8.659458,41.153283,-0.00011699999999947863,0.0006389999999996121,-8.659575,41.153922
0,0,1,1,1,1,-8.602416,41.15592,-0.04738500000000023,-0.5136660000000006,-8.649801,40.642254
0,1,0,1,1,1,-8.627193,41.166837,-0.020547000000000537,-0.011889000000003591,-8.64774,41.154948
0,1,0,1,1,1,-8.612568,41.145912,0.026972999999999914,0.005687999999999249,-8.585595,41.1516
0,1,0,1,1,1,-8.619786,41.148099,0.03365999999999936,0.00010799999999733245,-8.586126,41.148207
1,0,0,1,1,1,-8.567424,41.15376,-0.0003239999999991028,-0.00027000000000043656,-8.567748,41.15349
0,1,0,1,1,1,-8.610624,41.145201,-0.07706699999999955,0.0267120000000034,-8.687691,41.171913
0,0,1,1,1,1,-8.610876,41.145579,-0.006785999999999959,0.0005489999999994666,-8.617662,41.146128
0,0,1,1,1,1,-8.5905,41.162751,-0.016956000000000415,-0.01724399999999804,-8.607456,41.145507
0,0,1,1,1,1,-8.664129,41.15844,0.10590300000000141,0.019179000000001167,-8.558226,41.177619
0,1,0,1,1,1,-8.649531,41.167368,0.022653000000000034,-0.035370000000000346,-8.626878,41.131998
0,1,0,1,1,1,-8.599275,41.149152,0.08685900000000046,-0.026307000000002745,-8.512416,41.122845
0,0,1,1,1,1,-8.643492,41.178618,-0.009990000000000165,-0.0240659999999977,-8.653482,41.154552
0,0,1,1,1,1,-8.608095,41.147235,0.009216000000000335,0.017720999999994547,-8.598879,41.164956
1,0,0,1,1,1,-8.681886,41.157234,0.021311999999999998,0.0026279999999943016,-8.660574,41.159862
1,0,0,1,1,1,-8.643744,41.154471,0.026045999999999125,-0.00798300000000296,-8.617698,41.146488
0,0,1,1,1,1,-8.588295,41.168871,-0.06352199999999897,-0.01115100000000524,-8.651817,41.15772
0,1,0,1,1,1,-8.591193,41.162616,-0.030707999999998847,-0.014994000000001506,-8.621901,41.147622
1,0,0,1,1,1,-8.611596,41.14908,-0.021077999999999264,0.039968999999999255,-8.632674,41.189049
1,0,0,1,1,1,-8.624646,41.157918,0.003797999999999746,-0.010485000000002742,-8.620848,41.147433
0,0,1,1,1,1,-8.654256,41.180319,0.03745800000000088,-0.017693999999998766,-8.616798,41.162625
1,0,0,1,1,1,-8.609985,41.153841,-0.04304699999999961,0.005048999999999637,-8.653032,41.15889
0,0,1,1,1,1,-8.610057,41.140881,-0.0007650000000012369,0.004761000000002014,-8.610822,41.145642
0,1,0,1,1,1,-8.608689,41.147883,-0.013410000000000366,-0.0001620000000031041,-8.622099,41.147721
0,1,0,1,1,1,-8.600112,41.182722,0.015965999999998814,-0.03369599999999906,-8.584146,41.149026
0,1,0,1,1,1,-8.591265,41.162679,0.008145000000000735,0.012132000000001142,-8.58312,41.174811
1,0,0,1,1,1,-8.6769,41.151663,-0.010322999999999638,0.023147999999999058,-8.687223,41.174811
0,1,0,1,1,1,-8.613972,41.141295,0.0025740000000009644,-0.014310000000001821,-8.611398,41.126985
0,1,0,1,1,1,-8.599194,41.149143,-0.06581699999999913,0.01403999999999428,-8.665011,41.163183
1,0,0,1,1,1,-8.681643,41.157027,0.06155099999999969,-0.02743199999999746,-8.620092,41.129595
0,1,0,1,1,1,-8.602884,41.179662,0.0002250000000003638,-0.0001260000000016248,-8.602659,41.179536
0,1,0,1,1,1,-8.628804,41.160978,0.009161999999999892,-0.00850499999999954,-8.619642,41.152473
0,0,1,1,1,1,-8.628165,41.157324,0.02132999999999896,-0.02569500000000602,-8.606835,41.131629
0,1,0,1,1,1,-8.619615,41.148036,-0.049293000000000475,0.004680000000000462,-8.668908,41.152716
1,0,0,1,1,1,-8.682552,41.180454,0.10070099999999904,-0.018386999999997045,-8.581851,41.162067
0,1,0,1,1,1,-8.600067,41.182731,-0.03505500000000161,0.03331800000000129,-8.635122,41.216049
1,0,0,1,1,1,-8.609364,41.164569,0.014921999999998548,-0.015605999999998232,-8.594442,41.148963
0,1,0,1,1,1,-8.61102,41.149422,-0.03930300000000031,0.015929999999997335,-8.650323,41.165352
0,1,0,1,1,1,-8.632341,41.164443,0.06201899999999938,0.0028170000000002915,-8.570322,41.16726
